layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
14,14,1,0.9999999403953552,63.0,7.812000465631513,0.124,4.70128769263439,0.050679467346134044,4.595576966443948
14,14,2,0.9999999403953552,63.0,7.812000465631513,0.124,5.183195491511032,0.04943772728325574,4.672780486660067
15,15,0,1.0000001192092896,64.5,7.997999046564216,0.124,5.0511190380781095,0.06973720679192438,4.952306449655121
15,15,1,1.0000001192092896,64.5,7.997999046564216,0.124,5.123907055789967,0.10144230769230766,5.474701948028992
15,15,2,1.0000001192092896,64.5,7.997999046564216,0.124,4.877554411396609,0.046893420259509516,4.796434286880102
16,16,0,1.0000003576278687,68.125,8.44749697893966,0.124,5.261550491201654,0.06609906457143916,5.037973642417829
16,16,1,1.0000003576278687,68.125,8.44749697893966,0.124,5.049177501970055,0.06524992345376607,5.374092076490848
16,16,2,1.0000003576278687,68.125,8.44749697893966,0.124,4.878893716577541,0.07689612234427184,4.410209588623184
17,17,0,1.0,72.875,9.0365,0.124,5.145570595056896,0.0862941880516416,4.7399950122229235
17,17,1,1.0,72.875,9.0365,0.124,4.834600305985848,0.047909777205696724,3.9981299190279396
17,17,2,1.0,72.875,9.0365,0.124,5.0090287995339144,0.05963560122844319,4.212388784253915
18,18,0,0.9999997615814209,76.75,9.517002269030158,0.124,4.957851890756302,0.06854738318001938,4.565846204073926
18,18,1,0.9999997615814209,76.75,9.517002269030158,0.124,4.895820632556308,0.07119991289198607,4.264541131502773
18,18,2,0.9999997615814209,76.75,9.517002269030158,0.124,5.066362546374245,0.07830511263768969,4.353682585732777
19,19,0,1.0,82.25,10.199,0.124,5.357747712445741,0.08028117715617716,3.707529963427291
19,19,1,1.0,82.25,10.199,0.124,4.776786874593892,0.03671942640692641,3.8565722458289433
19,19,2,1.0,82.25,10.199,0.124,4.74618789171028,0.046372202095093656,5.257808634330184
20,20,0,1.0,92.625,11.4855,0.124,5.043626693250715,0.04581395409946343,3.430468433792775
20,20,1,1.0,92.625,11.4855,0.124,4.6670108695652175,0.05948260248334708,3.777761819426255
20,20,2,1.0,92.625,11.4855,0.124,5.155962445707027,0.14593187427409987,3.2302509750115265
21,21,0,1.0,62.1875,7.71125,0.124,4.954071705670378,0.09789820967146551,3.5992680617758714
21,21,1,1.0,62.1875,7.71125,0.124,4.945276239583751,0.04413176865507373,3.6023631482211838
21,21,2,1.0,62.1875,7.71125,0.124,4.574329542156547,0.05796073972001364,3.4486317916564904
22,22,0,1.0,69.5,8.618,0.124,4.786409415937084,0.06604462245602846,3.238300556502737
22,22,1,1.0,69.5,8.618,0.124,5.049344286801478,0.03542403929041332,2.9344214595290943
22,22,2,1.0,69.5,8.618,0.124,4.676400017466817,0.061291737845681316,3.2369449547878246
23,23,0,1.0000001192092896,269.5,33.41799601626444,0.124,5.963417969940857,0.027543238727449265,5.730668625502126
23,23,1,1.0000001192092896,269.5,33.41799601626444,0.124,5.807998668876834,0.0711111061253977,5.421494657570518
23,23,2,1.0000001192092896,269.5,33.41799601626444,0.124,5.54967512730824,0.04801274515507467,5.236424886028548
