layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
7,7,1,1.000000238418579,338.0,14.871996454239737,0.044,4.6283500369385315,0.07206838833094212,3.081120896086915
7,7,2,1.000000238418579,338.0,14.871996454239737,0.044,4.627857142857143,0.08307399972795734,2.8329268151859073
8,8,0,1.0000001192092896,339.5,14.937998219251844,0.044,4.581906189630001,0.11649891941957394,2.6803620882661896
8,8,1,1.0000001192092896,339.5,14.937998219251844,0.044,4.072001105583196,0.05729166666666666,4.649749561589611
8,8,2,1.0000001192092896,339.5,14.937998219251844,0.044,4.533201282633945,0.1031940330795415,2.5944952296096675
9,9,0,1.000000238418579,342.0,15.047996412278076,0.044,4.54909363927059,0.09317954488622154,2.749974244902541
9,9,1,1.000000238418579,342.0,15.047996412278076,0.044,4.557703754578755,0.06982083535020656,2.8550285789366874
9,9,2,1.000000238418579,342.0,15.047996412278076,0.044,5.002533016299063,0.054591948270109186,3.210352571700033
10,10,0,1.0000001192092896,343.0,15.091998200893615,0.044,4.423847831571409,0.09536282858200668,2.8147114120275885
10,10,1,1.0000001192092896,343.0,15.091998200893615,0.044,4.387517704633858,0.0261284722222222,3.1223647769866987
10,10,2,1.0000001192092896,343.0,15.091998200893615,0.044,4.651504668440449,0.03911456655359094,3.123549945456891
11,11,0,0.9999998807907104,342.5,15.070001796484206,0.044,4.676387939232468,0.048878468168432915,3.59952872104712
11,11,1,0.9999998807907104,342.5,15.070001796484206,0.044,4.753635937133474,0.046648550724637666,3.4499469880751494
11,11,2,0.9999998807907104,342.5,15.070001796484206,0.044,4.815183404942336,0.0560813660643496,3.0179319690105655
12,12,0,1.0000001192092896,343.0,15.091998200893615,0.044,4.306137046383081,0.07006452655186832,3.3578010762201327
12,12,1,1.0000001192092896,343.0,15.091998200893615,0.044,4.3108909998970235,0.05112548907636508,3.043269097224595
12,12,2,1.0000001192092896,343.0,15.091998200893615,0.044,4.54810106473438,0.06027554535017221,3.1616915032606583
13,13,0,1.0000001192092896,346.5,15.245998182535386,0.044,4.539289263771451,0.03887085137085139,3.0327348427843823
13,13,1,1.0000001192092896,346.5,15.245998182535386,0.044,4.333460365853659,0.07225503984997658,2.810588337524298
13,13,2,1.0000001192092896,346.5,15.245998182535386,0.044,4.833562256572542,0.05797733217088055,3.174006789442833
14,14,0,1.0000001192092896,348.5,15.333998172044971,0.044,4.393555554670406,0.05294605183845691,2.867484938507812
14,14,1,1.0000001192092896,348.5,15.333998172044971,0.044,4.405484931443289,0.04970867208672086,2.9559447082486785
14,14,2,1.0000001192092896,348.5,15.333998172044971,0.044,4.172847706155633,0.05950525025559342,2.927854839833901
15,15,0,1.0000001192092896,349.5,15.377998166799761,0.044,4.473214285714286,0.042495429019198144,2.8905068569355574
15,15,1,1.0000001192092896,349.5,15.377998166799761,0.044,4.236222284272359,0.05116674716199576,4.207227178104722
15,15,2,1.0000001192092896,349.5,15.377998166799761,0.044,4.055876127722335,0.05235762245682157,2.9521172949886667
16,16,0,1.0000001192092896,350.0,15.399998164177159,0.044,4.818655580892339,0.046993464052287603,3.267073917517873
16,16,1,1.0000001192092896,350.0,15.399998164177159,0.044,4.709594248720265,0.04535504397091156,5.3406828904013866
16,16,2,1.0000001192092896,350.0,15.399998164177159,0.044,4.762849755360778,0.0650516795865633,4.867675945305414
17,17,0,1.0000001192092896,352.5,15.509998151064138,0.044,4.882606863263866,0.0407246538218807,2.829565119531776
17,17,1,1.0000001192092896,352.5,15.509998151064138,0.044,4.853839006259781,0.05421666940654285,2.8744148891408976
17,17,2,1.0000001192092896,352.5,15.509998151064138,0.044,5.006779984721161,0.032062460367786955,3.3553041255551017
18,18,0,1.0,357.5,15.729999999999999,0.044,4.852978413038334,0.05345238095238097,2.9453869268157797
18,18,1,1.0,357.5,15.729999999999999,0.044,4.723904962829013,0.062171763978992906,3.054091369287573
18,18,2,1.0,357.5,15.729999999999999,0.044,4.914453467113619,0.038927043217800605,2.8981034700780492
19,19,0,1.0000003576278687,367.0,16.147994225027244,0.044,4.755043985465672,0.05661392133287532,2.920111036026399
19,19,1,1.0000003576278687,367.0,16.147994225027244,0.044,4.764738841405508,0.05579260266760269,2.86343292199795
19,19,2,1.0000003576278687,367.0,16.147994225027244,0.044,4.647120840748078,0.047307343818971725,2.922867171150801
20,20,0,0.9999998807907104,372.5,16.39000195384049,0.044000000000000004,4.614834994145339,0.04671590753941823,2.7642856221585888
20,20,1,0.9999998807907104,372.5,16.39000195384049,0.044000000000000004,4.886464570072057,0.034340326613533395,2.8870614123549228
20,20,2,0.9999998807907104,372.5,16.39000195384049,0.044000000000000004,4.977153590371981,0.03209421790379102,2.885827121941678
21,21,0,1.0,385.0,16.939999999999998,0.044,4.822999105101198,0.05980300187617263,2.843527218884529
21,21,1,1.0,385.0,16.939999999999998,0.044,4.974018739994349,0.07082482025404399,3.111442888063518
21,21,2,1.0,385.0,16.939999999999998,0.044,4.9536921820010065,0.036545027742210856,3.0622734888041445
22,22,0,0.9999996423721313,404.0,17.776006357195268,0.044,4.656788472964944,0.06120002347828302,3.0418823787663096
22,22,1,0.9999996423721313,404.0,17.776006357195268,0.044,4.916346742688206,0.048935997400909675,2.9260603423985145
22,22,2,0.9999996423721313,404.0,17.776006357195268,0.044,4.904580574710101,0.036230477039300574,2.835445481233668
23,23,0,1.0000001192092896,428.0,18.831997755050924,0.04399999999999999,4.612926854467788,0.06557372859698443,3.0729090248897117
23,23,1,1.0000001192092896,428.0,18.831997755050924,0.04399999999999999,4.94312881185715,0.057709887886550126,2.940214674146125
23,23,2,1.0000001192092896,428.0,18.831997755050924,0.04399999999999999,4.780120901194426,0.028484750543574078,3.047117208019285
24,24,0,1.0,455.0,20.02,0.044,4.752519688924595,0.06612766318648675,3.004739927448633
24,24,1,1.0,455.0,20.02,0.044,4.656731878280599,0.09016485998193316,2.929747096316215
24,24,2,1.0,455.0,20.02,0.044,4.742326417326418,0.05284776581865622,2.743702116932994
25,25,0,1.000000238418579,487.0,21.427994891167902,0.044,4.78752676413031,0.06652187902187903,3.0581097412566454
25,25,1,1.000000238418579,487.0,21.427994891167902,0.044,4.878740014524329,0.0593242694805195,3.0865001700036925
25,25,2,1.000000238418579,487.0,21.427994891167902,0.044,4.821345643520566,0.029036144578313244,2.8736740687117077
26,26,0,1.000000238418579,251.75,11.076997359038028,0.044,4.6482112095484185,0.11346748147419503,2.8741891346708344
26,26,1,1.000000238418579,251.75,11.076997359038028,0.044,4.7344720214716824,0.04790242039166001,3.0101615027928643
26,26,2,1.000000238418579,251.75,11.076997359038028,0.044,4.568096405228758,0.05711160904822876,2.726165241502152
27,27,0,0.9999997615814209,160.5,7.062001683712406,0.044,4.354103745092117,0.05432131000783319,2.73822287404439
27,27,1,0.9999997615814209,160.5,7.062001683712406,0.044,4.544271586799277,0.05600677136821716,2.8249534789378337
27,27,2,0.9999997615814209,160.5,7.062001683712406,0.044,4.498531899487198,0.07261615213818765,2.4576621732650565
