layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
13,13,1,0.9999998807907104,21.9375,4.321688015185359,0.197,3.7255954265105076,0.2205190583864976,7.125538920795313
13,13,2,0.9999998807907104,21.9375,4.321688015185359,0.197,3.6737689393939394,0.35966556983506137,6.129698119599102
14,14,0,0.9999997615814209,22.46875,4.426344805322839,0.197,3.2125253036437247,0.18704117063492062,6.216151856536172
14,14,1,0.9999997615814209,22.46875,4.426344805322839,0.197,3.488456035489934,0.19058560604723007,5.944113102928273
14,14,2,0.9999997615814209,22.46875,4.426344805322839,0.197,3.6197855018909317,0.10952684329400575,6.348413098904961
15,15,0,1.0000001192092896,23.0625,4.543311958395009,0.19699999999999998,4.897801172707889,0.07672446767818439,4.749252247981156
15,15,1,1.0000001192092896,23.0625,4.543311958395009,0.19699999999999998,4.942625745950554,0.07780983831795948,4.902580354921187
15,15,2,1.0000001192092896,23.0625,4.543311958395009,0.19699999999999998,5.12439317218729,0.05679395231634038,5.106517521205709
16,16,0,0.9999998807907104,23.75,4.67875055775053,0.197,4.600387645107794,0.06168892964667613,4.508063257274432
16,16,1,0.9999998807907104,23.75,4.67875055775053,0.197,4.941302692650488,0.02195378151260502,4.325991549834447
16,16,2,0.9999998807907104,23.75,4.67875055775053,0.197,4.52906103286385,0.04247104247104247,4.836262871524091
17,17,0,0.999999463558197,24.71875,4.869596362255052,0.197,4.849097681407304,0.04295149295149292,4.379459053224355
17,17,1,0.999999463558197,24.71875,4.869596362255052,0.197,5.1000412839453935,0.0517669247567997,4.973931699290461
17,17,2,0.999999463558197,24.71875,4.869596362255052,0.197,4.827186870198907,0.042635717602406475,4.6279784552537695
18,18,0,1.0000001192092896,25.71875,5.06659314601503,0.197,4.763691815524023,0.019693869362863103,4.332199435468451
18,18,1,1.0000001192092896,25.71875,5.06659314601503,0.197,5.30281097211287,0.043802521008403345,4.442509498348241
18,18,2,1.0000001192092896,25.71875,5.06659314601503,0.197,4.873969177403907,0.05188385900685252,4.620158111342472
19,19,0,1.000000238418579,27.21875,5.362092471577532,0.197,4.584106383420909,0.05012360135310953,4.182611161050644
19,19,1,1.000000238418579,27.21875,5.362092471577532,0.197,5.247891629770187,0.060531158568735643,3.6646463294138036
19,19,2,1.000000238418579,27.21875,5.362092471577532,0.197,4.749178216062544,0.01564027370478982,4.384685952371105
20,20,0,1.0000001192092896,28.6875,5.651436826296231,0.197,4.793658088235294,0.05086966822203684,3.264156483294017
20,20,1,1.0000001192092896,28.6875,5.651436826296231,0.197,4.883358010925166,0.044254519989814084,2.955309336980186
20,20,2,1.0000001192092896,28.6875,5.651436826296231,0.197,4.709370302617772,0.05339370596723539,3.267029699804707
21,21,0,1.0,29.75,5.86075,0.197,4.50156793966476,0.06930455799842827,3.2203672631175757
21,21,1,1.0,29.75,5.86075,0.197,4.214157535930081,0.07165057165057165,2.9952117669117264
21,21,2,1.0,29.75,5.86075,0.197,4.6363551577480795,0.04452153110047846,3.632505763709323
22,22,0,0.9999998807907104,30.875,6.082375725075689,0.197,4.723345588235294,0.053189932689493735,3.092697085392
22,22,1,0.9999998807907104,30.875,6.082375725075689,0.197,4.4585514333401655,0.05021666200726865,3.374949039274587
22,22,2,0.9999998807907104,30.875,6.082375725075689,0.197,4.754334893187807,0.02261055193465883,3.5880418472642663
23,23,0,1.000000238418579,31.9375,6.291685999945164,0.197,4.499958542801284,0.0725633835534612,3.007183549252638
23,23,1,1.000000238418579,31.9375,6.291685999945164,0.197,4.808418286078369,0.028899947957325034,3.656126402021013
23,23,2,1.000000238418579,31.9375,6.291685999945164,0.197,4.5866630329457365,0.033019426676143104,3.0778543742191635
24,24,0,0.9999999403953552,33.0,6.501000387489819,0.197,4.756798921887094,0.041198555542817844,2.9608314751028577
24,24,1,0.9999999403953552,33.0,6.501000387489819,0.197,4.620163760449321,0.049708948393158925,2.8964540120816293
24,24,2,0.9999999403953552,33.0,6.501000387489819,0.197,4.430649657123123,0.03548537554164663,3.592958208631978
25,25,0,1.0000001192092896,34.09375,6.716467949334628,0.197,4.556785371491253,0.05194649223518036,2.944422131624421
25,25,1,1.0000001192092896,34.09375,6.716467949334628,0.197,4.654248226316864,0.04188794186232711,3.3987852589407437
25,25,2,1.0000001192092896,34.09375,6.716467949334628,0.197,4.952707453672923,0.017338778774204616,3.5628892685024747
26,26,0,1.000000238418579,34.9375,6.8826858590398174,0.197,4.911590196808977,0.038434867903637565,2.892218190373973
26,26,1,1.000000238418579,34.9375,6.8826858590398174,0.197,4.986691777462947,0.046661961438516586,2.8199539823766817
26,26,2,1.000000238418579,34.9375,6.8826858590398174,0.197,4.599390360983103,0.030608251067532927,3.7861094359698058
27,27,0,0.9999997615814209,36.25,7.141251702607084,0.197,4.631459727418612,0.05244755244755245,3.0039807844695763
27,27,1,0.9999997615814209,36.25,7.141251702607084,0.197,4.814537441724942,0.06403892732017732,3.5441368628219503
27,27,2,0.9999997615814209,36.25,7.141251702607084,0.197,4.336038672715464,0.038351254480286756,3.4508546118179693
28,28,0,0.9999997615814209,37.9375,7.473689281866379,0.197,4.642621004091256,0.051636969433579594,2.9526586620595943
28,28,1,0.9999997615814209,37.9375,7.473689281866379,0.197,4.587815132992846,0.057296219442044605,2.994954027008198
28,28,2,0.9999997615814209,37.9375,7.473689281866379,0.197,4.269041218637993,0.03424987580725286,3.2945154506920074
29,29,0,1.0,40.9375,8.0646875,0.197,4.662169500729728,0.036005575591758904,2.9237756876068266
29,29,1,1.0,40.9375,8.0646875,0.197,4.587905392280826,0.04667818740399385,3.1469034592951264
29,29,2,1.0,40.9375,8.0646875,0.197,4.478055546073293,0.04595857771260997,3.32619182281279
30,30,0,1.0,40.6875,8.0154375,0.197,4.922989111345276,0.024479166666666663,3.1163047731643667
30,30,1,1.0,40.6875,8.0154375,0.197,4.72872709823578,0.05195692285856221,3.0232263827546078
30,30,2,1.0,40.6875,8.0154375,0.197,4.438331358508062,0.04887833860847354,3.360945205363757
31,31,0,1.0,373.5,73.57950000000001,0.19700000000000004,8.460910087719299,0.9552071668533034,2.5082777264084677
31,31,1,1.0,373.5,73.57950000000001,0.19700000000000004,7.114555921052632,0.9288633818589026,2.8494805334236255
31,31,2,1.0,373.5,73.57950000000001,0.19700000000000004,7.958223684210527,0.9736002239641658,1.6893495735304453
