layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
23,23,1,0.9999999403953552,48.5,2.1340001271963196,0.044,0.0,0.04634140762597497,2.5829562409920013
23,23,2,0.9999999403953552,48.5,2.1340001271963196,0.044,0.38461538461538464,0.040179544463818634,2.655057415700527
24,24,0,1.000000238418579,50.125,2.205499474167949,0.044,0.0,0.045579636098456916,2.8277362819572387
24,24,1,1.000000238418579,50.125,2.205499474167949,0.044,0.0,0.04805756290438956,2.7631525656575784
24,24,2,1.000000238418579,50.125,2.205499474167949,0.044,0.7557098074339453,0.03512308998302208,2.603542075663589
25,25,0,0.9999998211860657,52.0625,2.2907504096180933,0.044000000000000004,0.0,0.03652010201735251,2.8207292426749606
25,25,1,0.9999998211860657,52.0625,2.2907504096180933,0.044000000000000004,0.0,0.02436679174484052,2.608683564291827
25,25,2,0.9999998211860657,52.0625,2.2907504096180933,0.044000000000000004,0.7173382173382173,0.03051664027607165,2.622535282696324
26,26,0,0.9999998807907104,53.9375,2.3732502829134803,0.044000000000000004,0.0,0.04528201705083787,2.787858187879836
26,26,1,0.9999998807907104,53.9375,2.3732502829134803,0.044000000000000004,0.0,0.03580377818182698,2.653850900692452
26,26,2,0.9999998807907104,53.9375,2.3732502829134803,0.044000000000000004,0.32051282051282054,0.04665092971544585,2.7713543980691853
27,27,0,1.000000238418579,56.625,2.4914994059802518,0.044,0.0,0.045579636098456916,2.8228371560072567
27,27,1,1.000000238418579,56.625,2.4914994059802518,0.044,0.0,0.027656265429051058,2.601125072797524
27,27,2,1.000000238418579,56.625,2.4914994059802518,0.044,0.7173382173382173,0.04665092971544585,2.874179320267146
28,28,0,0.9999999403953552,59.0,2.596000154733667,0.04399999999999999,0.0,0.045579636098456916,2.8228371560072567
28,28,1,0.9999999403953552,59.0,2.596000154733667,0.04399999999999999,0.0,0.02819607649517794,2.595731780559655
28,28,2,0.9999999403953552,59.0,2.596000154733667,0.04399999999999999,0.7173382173382173,0.04665092971544585,2.820356791778578
29,29,0,0.9999998807907104,62.5,2.7500003278255853,0.044,0.0,0.03652010201735251,2.8207292426749606
29,29,1,0.9999998807907104,62.5,2.7500003278255853,0.044,0.0,0.03571487348765914,2.599337354315544
29,29,2,0.9999998807907104,62.5,2.7500003278255853,0.044,0.7173382173382173,0.04665092971544585,2.820356791778578
30,30,0,0.9999999403953552,66.0,2.9040001730918985,0.044,0.0,0.03652010201735251,2.8207292426749606
30,30,1,0.9999999403953552,66.0,2.9040001730918985,0.044,0.0,0.032822440717177576,2.585664666436927
30,30,2,0.9999999403953552,66.0,2.9040001730918985,0.044,0.7173382173382173,0.04665092971544585,2.820356791778578
31,31,0,1.0,143.25,6.303,0.044,0.0,0.036049375961656666,2.8125926560470274
31,31,1,1.0,143.25,6.303,0.044,0.0,0.03279263695930365,2.5647661978921006
31,31,2,1.0,143.25,6.303,0.044,1.037851037851038,0.04335340088028261,3.4480614718982734
