layer,layer_pos,seed,dir_norm,resid_norm,coeff,alpha_norm,effect,repetition,ppl
9,9,0,1.0,35.25,1.551,0.044,76.0,0.037993391476353194,2.540243216689856
9,9,1,1.0,35.25,1.551,0.044,74.25,0.03862691362691359,2.5078514335035678
9,9,2,1.0,35.25,1.551,0.044,69.0,0.03887159781147126,2.7940277546023213
10,10,0,1.0000001192092896,35.625,1.5674998131394609,0.044,77.75,0.05853238402871275,2.5222093876717855
10,10,1,1.0000001192092896,35.625,1.5674998131394609,0.044,71.25,0.040440577940577954,2.6440272520282364
10,10,2,1.0000001192092896,35.625,1.5674998131394609,0.044,75.5,0.051503497162120604,2.7365646124293677
11,11,0,1.0,35.8125,1.57575,0.044,76.75,0.06309480198133435,2.607061661672116
11,11,1,1.0,35.8125,1.57575,0.044,77.5,0.0553607853210992,2.6123572350641933
11,11,2,1.0,35.8125,1.57575,0.044,71.25,0.054877286456233854,2.462801917228323
12,12,0,0.9999997615814209,36.8125,1.6197503861785854,0.044,72.0,0.08765153757980157,2.7811836484319157
12,12,1,0.9999997615814209,36.8125,1.6197503861785854,0.044,70.0,0.049344038314626554,2.6673714197203644
12,12,2,0.9999997615814209,36.8125,1.6197503861785854,0.044,70.75,0.048299818461108784,2.5806172254561224
13,13,0,0.9999997019767761,37.0625,1.6307504860015172,0.044,69.5,0.05542011426319937,2.734508427160382
13,13,1,0.9999997019767761,37.0625,1.6307504860015172,0.044,72.25,0.04871484533077508,2.564357404366486
13,13,2,0.9999997019767761,37.0625,1.6307504860015172,0.044,65.75,0.04006518420540048,2.79631896112795
14,14,0,0.9999999403953552,37.5,1.6500000983476697,0.044,73.75,0.052910052910052935,2.573614419024538
14,14,1,0.9999999403953552,37.5,1.6500000983476697,0.044,69.25,0.03522933991683991,2.500623588856662
14,14,2,0.9999999403953552,37.5,1.6500000983476697,0.044,65.25,0.04501025290498978,3.0066188995070613
15,15,0,1.0000001192092896,38.3125,1.685749799042964,0.044,70.0,0.03925557564798071,2.6363821498534636
15,15,1,1.0000001192092896,38.3125,1.685749799042964,0.044,68.5,0.03396339075024121,2.908173591669799
15,15,2,1.0000001192092896,38.3125,1.685749799042964,0.044,66.25,0.03626011085688505,2.6186818321918053
16,16,0,0.9999997615814209,39.4375,1.735250413715938,0.044,70.5,0.027517944600432498,2.702053825551486
16,16,1,0.9999997615814209,39.4375,1.735250413715938,0.044,69.0,0.040103515824550656,2.6749194667144915
16,16,2,0.9999997615814209,39.4375,1.735250413715938,0.044,65.5,0.04624131351105035,2.845299864150405
17,17,0,1.0,40.25,1.771,0.044,72.75,0.02719201691625872,2.5644184313054073
17,17,1,1.0,40.25,1.771,0.044,69.5,0.041996624653628384,2.6718625609174196
17,17,2,1.0,40.25,1.771,0.044,69.0,0.032696025363439546,2.7387000397080263
18,18,0,0.9999999403953552,41.5,1.8260001088380877,0.044,68.75,0.042316471658658816,2.7258908729487765
18,18,1,0.9999999403953552,41.5,1.8260001088380877,0.044,69.75,0.050353264113690954,2.633583990098762
18,18,2,0.9999999403953552,41.5,1.8260001088380877,0.044,72.75,0.04226045883940621,2.7053042850806803
19,19,0,1.0000001192092896,42.625,1.8754997764230041,0.044,70.0,0.04111014113196565,2.839036544408085
19,19,1,1.0000001192092896,42.625,1.8754997764230041,0.044,66.25,0.03988280411928771,2.8936112916591803
19,19,2,1.0000001192092896,42.625,1.8754997764230041,0.044,68.25,0.05789800346251958,2.6424899654779197
20,20,0,0.9999998211860657,43.6875,1.9222503437251466,0.044,67.5,0.04169530931875001,2.674941972724059
20,20,1,0.9999998211860657,43.6875,1.9222503437251466,0.044,65.75,0.0369517543859649,2.9275397494923356
20,20,2,0.9999998211860657,43.6875,1.9222503437251466,0.044,68.5,0.04571434359075932,2.581496854926631
21,21,0,1.0,45.3125,1.99375,0.044,73.75,0.027510377247009832,2.514281551290885
21,21,1,1.0,45.3125,1.99375,0.044,69.25,0.061139864529695054,2.8014335135684387
21,21,2,1.0,45.3125,1.99375,0.044,67.25,0.056094984368846995,2.6633050411392833
22,22,0,1.000000238418579,46.75,2.0569995095730995,0.044,76.25,0.022739573402641516,2.564508898132263
22,22,1,1.000000238418579,46.75,2.0569995095730995,0.044,66.25,0.04555255329020988,2.8490802717899246
22,22,2,1.000000238418579,46.75,2.0569995095730995,0.044,71.0,0.047092170009496115,2.60370769612866
23,23,0,1.0,48.5,2.134,0.044,78.0,0.045611481224627104,2.589047756245896
23,23,1,1.0,48.5,2.134,0.044,68.25,0.03558709808709812,2.6539040644449168
23,23,2,1.0,48.5,2.134,0.044,71.0,0.047092170009496115,2.5845288965229822
24,24,0,1.0000003576278687,50.125,2.2054992112520178,0.044,67.75,0.042254287996062206,2.7849331403340107
24,24,1,1.0000003576278687,50.125,2.2054992112520178,0.044,67.75,0.034250440917107605,2.7748063693932203
24,24,2,1.0000003576278687,50.125,2.2054992112520178,0.044,69.25,0.06596108215020194,2.8093488882040147
25,25,0,1.000000238418579,52.0625,2.2907494538427704,0.044000000000000004,75.5,0.032685911718169786,2.6784408322340023
25,25,1,1.000000238418579,52.0625,2.2907494538427704,0.044000000000000004,67.0,0.03541196475979086,2.824341415568496
25,25,2,1.000000238418579,52.0625,2.2907494538427704,0.044000000000000004,69.0,0.06927129076251884,2.7727581497093916
26,26,0,1.0,53.9375,2.37325,0.044000000000000004,67.5,0.04421345252273631,2.8116939660712457
26,26,1,1.0,53.9375,2.37325,0.044000000000000004,66.75,0.025823107609958096,2.853684252292696
26,26,2,1.0,53.9375,2.37325,0.044000000000000004,68.5,0.06624203045327579,2.8250039700466245
27,27,0,1.0000003576278687,56.625,2.491499108970484,0.044,68.25,0.03569528846517511,2.7838877124342982
27,27,1,1.0000003576278687,56.625,2.491499108970484,0.044,67.25,0.03225026647614135,2.8182123123535443
27,27,2,1.0000003576278687,56.625,2.491499108970484,0.044,67.25,0.053353323415632564,2.756564676266833
28,28,0,1.0000001192092896,59.0,2.5959996905327207,0.04399999999999999,68.25,0.03569528846517511,2.7838877124342982
28,28,1,1.0000001192092896,59.0,2.5959996905327207,0.04399999999999999,68.5,0.03242539980344861,2.630127734428985
28,28,2,1.0000001192092896,59.0,2.5959996905327207,0.04399999999999999,69.75,0.04766467473161112,2.617006589186888
29,29,0,1.0000001192092896,62.5,2.749999672174493,0.044,68.25,0.038707336657946206,2.8817035371981374
29,29,1,1.0000001192092896,62.5,2.749999672174493,0.044,68.75,0.0327549976940221,2.6016936528164414
29,29,2,1.0000001192092896,62.5,2.749999672174493,0.044,69.0,0.06956471362088573,2.8012487190259456
30,30,0,1.0,66.0,2.904,0.044,69.0,0.05041419550913223,2.8697443748366545
30,30,1,1.0,66.0,2.904,0.044,68.5,0.03279263695930365,2.557311313083469
30,30,2,1.0,66.0,2.904,0.044,66.5,0.07160931174089072,2.7461051846363884
31,31,0,0.9999999403953552,143.25,6.303000375688098,0.044,61.75,0.0374471190260664,2.8765855786500576
31,31,1,0.9999999403953552,143.25,6.303000375688098,0.044,67.25,0.03383775376103959,2.765118171361423
31,31,2,0.9999999403953552,143.25,6.303000375688098,0.044,64.75,0.0246644493956322,3.384852305186708
